ENERGY;Dx;Dy;Dz;Pcis
 -205.784073426  ; -1.9270  ; -0.1523   ;  0.7254  ;0
 -205.767093737  ; -2.0220  ; -0.1618   ;  0.7719  ;0
 -205.746159236  ; -2.1037  ; -0.1703   ;  0.8013  ;0
 -205.724188011  ; -2.1724  ; -0.1779   ;  0.8148  ;0
 -205.702707985  ; -2.2291  ; -0.1846   ;  0.8143  ;0
 -205.682474568  ; -2.2750  ; -0.1906   ;  0.8018  ;0
 -205.663824459  ; -2.3113  ; -0.1958   ;  0.7792  ;0
 -205.646872965  ; -2.3389  ; -0.2003   ;  0.7480  ;0
 -205.631616423  ; -2.3586  ; -0.2042   ;  0.7095  ;0
 -205.617984481  ; -2.3710  ; -0.2074   ;  0.6645  ;0
 -205.605869926  ; -2.3764  ; -0.2101   ;  0.6135  ;0
 -205.595148292  ; -2.3751  ; -0.2122   ;  0.5568  ;0
 -205.585691305  ; -2.3680  ; -0.2136   ;  0.4953  ;0
 -205.577374006  ; -2.3565  ; -0.2146   ;  0.4305  ;0
 -205.570077750  ; -2.3424  ; -0.2151   ;  0.3643  ;0
 -205.310225977  ; -1.3238  ; -0.1319   ;  0.2399  ;0
 -205.597661281  ; -1.4448  ; -0.1443   ;  0.3601  ;0
 -205.727649830  ; -1.5681  ; -0.1578   ;  0.4684  ;0
 -205.779351652  ; -1.6905  ; -0.1718   ;  0.5638  ;0
 -205.791520516  ; -1.8073  ; -0.1858   ;  0.6444  ;0
 -205.783955764  ; -1.9143  ; -0.1991   ;  0.7085  ;0
 -205.766974425  ; -2.0088  ; -0.2114   ;  0.7552  ;0
 -205.746037163  ; -2.0901  ; -0.2225   ;  0.7849  ;0
 -205.724062007  ; -2.1585  ; -0.2325   ;  0.7988  ;0
 -205.702576878  ; -2.2151  ; -0.2413   ;  0.7987  ;0
 -205.682337317  ; -2.2611  ; -0.2490   ;  0.7867  ;0
 -205.663680259  ; -2.2975  ; -0.2558   ;  0.7646  ;0
 -205.646721307  ; -2.3253  ; -0.2617   ;  0.7340  ;0
 -205.631457085  ; -2.3454  ; -0.2668   ;  0.6962  ;0
 -205.617817514  ; -2.3581  ; -0.2711   ;  0.6518  ;0
 -205.605695615  ; -2.3639  ; -0.2746   ;  0.6014  ;0
 -205.594967115  ; -2.3630  ; -0.2774   ;  0.5454  ;0
 -205.585503905  ; -2.3563  ; -0.2793   ;  0.4845  ;0
 -205.577181159  ; -2.3452  ; -0.2806   ;  0.4201  ;0
 -205.569880334  ; -2.3315  ; -0.2813   ;  0.3544  ;0
 -205.310102896  ; -1.3130  ; -0.1626   ;  0.2217  ;0
 -205.597520590  ; -1.4333  ; -0.1779   ;  0.3420  ;0
 -205.727503600  ; -1.5559  ; -0.1946   ;  0.4502  ;0
 -205.779204197  ; -1.6775  ; -0.2120   ;  0.5457  ;0
 -205.791372970  ; -1.7935  ; -0.2293   ;  0.6264  ;0
 -205.783808052  ; -1.8998  ; -0.2457   ;  0.6906  ;0
 -205.766825871  ; -1.9937  ; -0.2609   ;  0.7375  ;0
 -205.745886778  ; -2.0745  ; -0.2746   ;  0.7675  ;0
 -205.723908589  ; -2.1426  ; -0.2869   ;  0.7817  ;0
 -205.702419178  ; -2.1990  ; -0.2978   ;  0.7821  ;0
 -205.682174177  ; -2.2449  ; -0.3074   ;  0.7707  ;0
 -205.663510760  ; -2.2813  ; -0.3159   ;  0.7491  ;0
 -205.646544831  ; -2.3093  ; -0.3232   ;  0.7192  ;0
 -205.631273314  ; -2.3296  ; -0.3296   ;  0.6819  ;0
 -205.617626404  ; -2.3427  ; -0.3349   ;  0.6382  ;0
 -205.605497386  ; -2.3488  ; -0.3393   ;  0.5885  ;0
 -205.594762208  ; -2.3484  ; -0.3428   ;  0.5331  ;0
 -205.585292944  ; -2.3421  ; -0.3453   ;  0.4728  ;0
 -205.576964915  ; -2.3313  ; -0.3469   ;  0.4089  ;0
 -205.569659678  ; -2.3179  ; -0.3478   ;  0.3436  ;0
 -205.309950605  ; -1.3011  ; -0.1930   ;  0.2028  ;0
 -205.597350683  ; -1.4206  ; -0.2113   ;  0.3230  ;0
 -205.727327844  ; -1.5423  ; -0.2312   ;  0.4313  ;0
 -205.779026989  ; -1.6630  ; -0.2519   ;  0.5268  ;0
 -205.791195641  ; -1.7782  ; -0.2724   ;  0.6076  ;0
 -205.783630639  ; -1.8836  ; -0.2920   ;  0.6720  ;0
 -205.766647863  ; -1.9768  ; -0.3101   ;  0.7191  ;0
 -205.745707297  ; -2.0571  ; -0.3265   ;  0.7493  ;0
 -205.723726550  ; -2.1247  ; -0.3411   ;  0.7640  ;0
 -205.702233409  ; -2.1809  ; -0.3541   ;  0.7648  ;0
 -205.681983587  ; -2.2266  ; -0.3656   ;  0.7539  ;0
 -205.663314457  ; -2.2630  ; -0.3757   ;  0.7330  ;0
 -205.646342221  ; -2.2911  ; -0.3845   ;  0.7036  ;0
 -205.631064088  ; -2.3116  ; -0.3921   ;  0.6670  ;0
 -205.617410529  ; -2.3249  ; -0.3986   ;  0.6240  ;0
 -205.605275084  ; -2.3314  ; -0.4039   ;  0.5749  ;0
 -205.594533942  ; -2.3313  ; -0.4081   ;  0.5202  ;0
 -205.585059351  ; -2.3254  ; -0.4111   ;  0.4605  ;0
 -205.576726793  ; -2.3150  ; -0.4131   ;  0.3972  ;0
 -205.569417885  ; -2.3019  ; -0.4143   ;  0.3323  ;0
 -205.309777154  ; -1.2882  ; -0.2231   ;  0.1833  ;0
 -205.597154758  ; -1.4068  ; -0.2444   ;  0.3035  ;0
 -205.727123994  ; -1.5275  ; -0.2675   ;  0.4118  ;0
 -205.778820889  ; -1.6472  ; -0.2915   ;  0.5072  ;0
 -205.790989258  ; -1.7614  ; -0.3153   ;  0.5881  ;0
 -205.783424312  ; -1.8659  ; -0.3380   ;  0.6527  ;0
 -205.766441260  ; -1.9583  ; -0.3590   ;  0.7000  ;0
 -205.745499669  ; -2.0378  ; -0.3780   ;  0.7305  ;0
 -205.723516880  ; -2.1050  ; -0.3950   ;  0.7456  ;0
 -205.702020577  ; -2.1607  ; -0.4101   ;  0.7469  ;0
 -205.681766519  ; -2.2062  ; -0.4234   ;  0.7365  ;0
 -205.663092267  ; -2.2425  ; -0.4352   ;  0.7162  ;0
 -205.646114302  ; -2.2706  ; -0.4455   ;  0.6875  ;0
 -205.630830111  ; -2.2912  ; -0.4544   ;  0.6516  ;0
 -205.617170453  ; -2.3048  ; -0.4620   ;  0.6092  ;0
 -205.605029123  ; -2.3115  ; -0.4682   ;  0.5608  ;0
 -205.594282553  ; -2.3118  ; -0.4731   ;  0.5067  ;0
 -205.584803180  ; -2.3062  ; -0.4767   ;  0.4476  ;0
 -205.576466646  ; -2.2962  ; -0.4791   ;  0.3849  ;0
 -205.569154614  ; -2.2834  ; -0.4806   ;  0.3205  ;0
 -205.309572591  ; -1.2743  ; -0.2531   ;  0.1633  ;0
 -205.596929741  ; -1.3919  ; -0.2774   ;  0.2835  ;0
 -205.726891785  ; -1.5115  ; -0.3036   ;  0.3917  ;0
 -205.778586525  ; -1.6301  ; -0.3309   ;  0.4872  ;0
 -205.790754583  ; -1.7431  ; -0.3579   ;  0.5682  ;0
 -205.783189739  ; -1.8466  ; -0.3837   ;  0.6329  ;0
 -205.766206589  ; -1.9381  ; -0.4075   ;  0.6805  ;0
 -205.745264301  ; -2.0169  ; -0.4291   ;  0.7113  ;0
 -205.723279937  ; -2.0834  ; -0.4484   ;  0.7268  ;0
 -205.701781040  ; -2.1387  ; -0.4656   ;  0.7286  ;0
 -205.681523414  ; -2.1840  ; -0.4808   ;  0.7188  ;0
 -205.662844781  ; -2.2201  ; -0.4942   ;  0.6991  ;0
 -205.645861865  ; -2.2482  ; -0.5059   ;  0.6710  ;0
 -205.630572444  ; -2.2689  ; -0.5161   ;  0.6358  ;0
 -205.616907553  ; -2.2826  ; -0.5248   ;  0.5941  ;0
 -205.604761235  ; -2.2896  ; -0.5320   ;  0.5464  ;0
 -205.594010171  ; -2.2901  ; -0.5376   ;  0.4929  ;0
 -205.584526975  ; -2.2849  ; -0.5418   ;  0.4344  ;0
 -205.576187451  ; -2.2751  ; -0.5446   ;  0.3722  ;0
 -205.568873296  ; -2.2626  ; -0.5463   ;  0.3083  ;0
 -205.309370762  ; -1.2594  ; -0.2831   ;  0.1428  ;0
 -205.596688195  ; -1.3759  ; -0.3102   ;  0.2629  ;0
 -205.726635548  ; -1.4943  ; -0.3396   ;  0.3712  ;0
 -205.778325424  ; -1.6116  ; -0.3700   ;  0.4667  ;0
 -205.790492487  ; -1.7235  ; -0.4002   ;  0.5478  ;0
 -205.782928018  ; -1.8259  ; -0.4290   ;  0.6127  ;0
 -205.765945456  ; -1.9164  ; -0.4556   ;  0.6606  ;0
 -205.745003343  ; -1.9944  ; -0.4797   ;  0.6918  ;0
 -205.723018358  ; -2.0603  ; -0.5013   ;  0.7077  ;0
 -205.701517851  ; -2.1151  ; -0.5205   ;  0.7101  ;0
 -205.681257640  ; -2.1599  ; -0.5375   ;  0.7009  ;0
 -205.662575617  ; -2.1959  ; -0.5526   ;  0.6818  ;0
 -205.645588742  ; -2.2239  ; -0.5657   ;  0.6544  ;0
 -205.630295073  ; -2.2447  ; -0.5772   ;  0.6199  ;0
 -205.616625939  ; -2.2585  ; -0.5870   ;  0.5789  ;0
 -205.604475645  ; -2.2657  ; -0.5951   ;  0.5319  ;0
 -205.593721100  ; -2.2665  ; -0.6015   ;  0.4791  ;0
 -205.584235116  ; -2.2616  ; -0.6063   ;  0.4212  ;0
 -205.575893631  ; -2.2521  ; -0.6095   ;  0.3595  ;0
 -205.568578410  ; -2.2399  ; -0.6114   ;  0.2961  ;0
 -205.309115232  ; -1.2434  ; -0.3130   ;  0.1219  ;0
 -205.596410976  ; -1.3587  ; -0.3430   ;  0.2420  ;0
 -205.726350292  ; -1.4758  ; -0.3753   ;  0.3503  ;0
 -205.778037460  ; -1.5919  ; -0.4089   ;  0.4459  ;0
 -205.790203877  ; -1.7025  ; -0.4422   ;  0.5271  ;0
 -205.782639636  ; -1.8037  ; -0.4739   ;  0.5922  ;0
 -205.765657477  ; -1.8932  ; -0.5032   ;  0.6404  ;0
 -205.744715524  ; -1.9703  ; -0.5298   ;  0.6720  ;0
 -205.722730108  ; -2.0355  ; -0.5536   ;  0.6884  ;0
 -205.701228383  ; -2.0897  ; -0.5748   ;  0.6914  ;0
 -205.680966159  ; -2.1342  ; -0.5936   ;  0.6828  ;0
 -205.662281463  ; -2.1700  ; -0.6102   ;  0.6645  ;0
 -205.645291457  ; -2.1979  ; -0.6248   ;  0.6378  ;0
 -205.629994476  ; -2.2186  ; -0.6376   ;  0.6040  ;0
 -205.616322117  ; -2.2326  ; -0.6484   ;  0.5637  ;0
 -205.604168952  ; -2.2399  ; -0.6575   ;  0.5174  ;0
 -205.593412096  ; -2.2410  ; -0.6646   ;  0.4652  ;0
 -205.583924558  ; -2.2363  ; -0.6699   ;  0.4080  ;0
 -205.575582371  ; -2.2272  ; -0.6735   ;  0.3469  ;0
 -205.568267404  ; -2.2153  ; -0.6758   ;  0.2839  ;0
 -205.308857019  ; -1.2266  ; -0.3426   ;  0.1008  ;0
 -205.596116516  ; -1.3406  ; -0.3754   ;  0.2209  ;0
 -205.726041941  ; -1.4563  ; -0.4108   ;  0.3291  ;0
 -205.777724362  ; -1.5710  ; -0.4474   ;  0.4248  ;0
 -205.789889745  ; -1.6802  ; -0.4838   ;  0.5062  ;0
 -205.782326013  ; -1.7802  ; -0.5184   ;  0.5715  ;0
 -205.765344851  ; -1.8685  ; -0.5504   ;  0.6200  ;0
 -205.744403784  ; -1.9446  ; -0.5794   ;  0.6521  ;0
 -205.722418717  ; -2.0090  ; -0.6055   ;  0.6690  ;0
 -205.700916576  ; -2.0627  ; -0.6287   ;  0.6725  ;0
 -205.680653135  ; -2.1068  ; -0.6493   ;  0.6646  ;0
 -205.661966532  ; -2.1422  ; -0.6675   ;  0.6469  ;0
 -205.644974134  ; -2.1700  ; -0.6835   ;  0.6210  ;0
 -205.629674547  ; -2.1907  ; -0.6975   ;  0.5879  ;0
 -205.615999652  ; -2.2047  ; -0.7094   ;  0.5484  ;0
 -205.603844298  ; -2.2122  ; -0.7194   ;  0.5027  ;0
 -205.593085823  ; -2.2134  ; -0.7273   ;  0.4513  ;0
 -205.583597433  ; -2.2090  ; -0.7332   ;  0.3946  ;0
 -205.575255243  ; -2.2001  ; -0.7372   ;  0.3340  ;0
 -205.567941236  ; -2.1885  ; -0.7397   ;  0.2715  ;0
 -205.308581954  ; -1.2087  ; -0.3723   ;  0.0794  ;0
 -205.595800480  ; -1.3213  ; -0.4078   ;  0.1995  ;0
 -205.725709983  ; -1.4356  ; -0.4460   ;  0.3077  ;0
 -205.777386895  ; -1.5488  ; -0.4857   ;  0.4035  ;0
 -205.789551119  ; -1.6566  ; -0.5250   ;  0.4851  ;0
 -205.781988059  ; -1.7553  ; -0.5625   ;  0.5506  ;0
 -205.765008269  ; -1.8424  ; -0.5971   ;  0.5995  ;0
 -205.744068629  ; -1.9175  ; -0.6285   ;  0.6320  ;0
 -205.722084584  ; -1.9811  ; -0.6566   ;  0.6495  ;0
 -205.700582788  ; -2.0341  ; -0.6818   ;  0.6536  ;0
 -205.680318947  ; -2.0777  ; -0.7041   ;  0.6464  ;0
 -205.661631289  ; -2.1129  ; -0.7239   ;  0.6295  ;0
 -205.644637369  ; -2.1405  ; -0.7413   ;  0.6043  ;0
 -205.629336055  ; -2.1611  ; -0.7565   ;  0.5720  ;0
 -205.615659519  ; -2.1751  ; -0.7696   ;  0.5332  ;0
 -205.603502887  ; -2.1828  ; -0.7804   ;  0.4883  ;0
 -205.592743736  ; -2.1842  ; -0.7891   ;  0.4375  ;0
 -205.583255460  ; -2.1800  ; -0.7956   ;  0.3814  ;0
 -205.574914274  ; -2.1714  ; -0.8000   ;  0.3214  ;0
 -205.567602247  ; -2.1600  ; -0.8028   ;  0.2593  ;0
 -205.308274301  ; -1.1898  ; -0.4017   ;  0.0578  ;0
 -205.595458043  ; -1.3010  ; -0.4398   ;  0.1779  ;0
 -205.725353790  ; -1.4138  ; -0.4810   ;  0.2862  ;0
 -205.777025827  ; -1.5255  ; -0.5236   ;  0.3821  ;0
 -205.789189024  ; -1.6318  ; -0.5658   ;  0.4638  ;0
 -205.781626636  ; -1.7290  ; -0.6060   ;  0.5296  ;0
 -205.764648295  ; -1.8149  ; -0.6432   ;  0.5789  ;0
 -205.743710286  ; -1.8889  ; -0.6770   ;  0.6118  ;0
 -205.721727628  ; -1.9516  ; -0.7072   ;  0.6299  ;0
 -205.700226673  ; -2.0040  ; -0.7343   ;  0.6347  ;0
 -205.679963025  ; -2.0471  ; -0.7583   ;  0.6282  ;0
 -205.661274977  ; -2.0819  ; -0.7796   ;  0.6121  ;0
 -205.644280254  ; -2.1092  ; -0.7985   ;  0.5877  ;0
 -205.628977986  ; -2.1298  ; -0.8149   ;  0.5561  ;0
 -205.615300628  ; -2.1438  ; -0.8291   ;  0.5181  ;0
 -205.603143579  ; -2.1515  ; -0.8409   ;  0.4739  ;0
 -205.592384672  ; -2.1531  ; -0.8503   ;  0.4237  ;0
 -205.582897482  ; -2.1492  ; -0.8573   ;  0.3683  ;0
 -205.574558329  ; -2.1407  ; -0.8622   ;  0.3088  ;0
 -205.567249339  ; -2.1296  ; -0.8652   ;  0.2472  ;0
 -205.307962072  ; -1.1701  ; -0.4309   ;  0.0361  ;0
 -205.595099746  ; -1.2798  ; -0.4716   ;  0.1562  ;0
 -205.724977233  ; -1.3909  ; -0.5156   ;  0.2645  ;0
 -205.776642821  ; -1.5010  ; -0.5611   ;  0.3605  ;0
 -205.788804598  ; -1.6057  ; -0.6062   ;  0.4424  ;0
 -205.781243091  ; -1.7014  ; -0.6491   ;  0.5085  ;0
 -205.764266671  ; -1.7860  ; -0.6888   ;  0.5582  ;0
 -205.743330924  ; -1.8589  ; -0.7249   ;  0.5916  ;0
 -205.721350355  ; -1.9207  ; -0.7572   ;  0.6103  ;0
 -205.699850989  ; -1.9723  ; -0.7861   ;  0.6158  ;0
 -205.679588286  ; -2.0148  ; -0.8119   ;  0.6101  ;0
 -205.660900588  ; -2.0492  ; -0.8347   ;  0.5947  ;0
 -205.643905794  ; -2.0763  ; -0.8549   ;  0.5711  ;0
 -205.628603278  ; -2.0967  ; -0.8726   ;  0.5404  ;0
 -205.614925787  ; -2.1107  ; -0.8878   ;  0.5031  ;0
 -205.602769012  ; -2.1185  ; -0.9005   ;  0.4596  ;0
 -205.592011053  ; -2.1202  ; -0.9107   ;  0.4101  ;0
 -205.582525680  ; -2.1165  ; -0.9183   ;  0.3552  ;0
 -205.574189321  ; -2.1082  ; -0.9236   ;  0.2962  ;0
 -205.566884166  ; -2.0973  ; -0.9270   ;  0.2351  ;0
 -205.307633034  ; -1.1493  ; -0.4599   ;  0.0144  ;0
 -205.594721963  ; -1.2575  ; -0.5032   ;  0.1344  ;0
 -205.724580050  ; -1.3670  ; -0.5498   ;  0.2427  ;0
 -205.776238685  ; -1.4753  ; -0.5982   ;  0.3388  ;0
 -205.788398897  ; -1.5783  ; -0.6461   ;  0.4210  ;0
 -205.780838361  ; -1.6725  ; -0.6917   ;  0.4874  ;0
 -205.763864123  ; -1.7557  ; -0.7338   ;  0.5374  ;0
 -205.742931029  ; -1.8275  ; -0.7721   ;  0.5714  ;0
 -205.720953051  ; -1.8882  ; -0.8065   ;  0.5907  ;0
 -205.699455843  ; -1.9391  ; -0.8372   ;  0.5970  ;0
 -205.679194703  ; -1.9810  ; -0.8646   ;  0.5920  ;0
 -205.660508004  ; -2.0150  ; -0.8890   ;  0.5774  ;0
 -205.643513800  ; -2.0418  ; -0.9106   ;  0.5546  ;0
 -205.628211699  ; -2.0620  ; -0.9295   ;  0.5247  ;0
 -205.614534731  ; -2.0760  ; -0.9458   ;  0.4882  ;0
 -205.602378901  ; -2.0838  ; -0.9594   ;  0.4454  ;0
 -205.591622589  ; -2.0856  ; -0.9704   ;  0.3966  ;0
 -205.582139771  ; -2.0820  ; -0.9786   ;  0.3423  ;0
 -205.573807001  ; -2.0740  ; -0.9843   ;  0.2838  ;0
 -205.566506523  ; -2.0633  ; -0.9879   ;  0.2231  ;0
 -205.307280234  ; -1.1277  ; -0.4887   ; -0.0076  ;0
 -205.594323246  ; -1.2342  ; -0.5344   ;  0.1125  ;0
 -205.724162775  ; -1.3419  ; -0.5837   ;  0.2209  ;0
 -205.775814540  ; -1.4485  ; -0.6348   ;  0.3172  ;0
 -205.787973174  ; -1.5498  ; -0.6854   ;  0.3995  ;0
 -205.780413616  ; -1.6424  ; -0.7336   ;  0.4663  ;0
 -205.763441698  ; -1.7242  ; -0.7782   ;  0.5168  ;0
 -205.742511551  ; -1.7947  ; -0.8187   ;  0.5514  ;0
 -205.720536604  ; -1.8544  ; -0.8551   ;  0.5713  ;0
 -205.699042129  ; -1.9044  ; -0.8876   ;  0.5783  ;0
 -205.678783243  ; -1.9457  ; -0.9167   ;  0.5741  ;0
 -205.660098327  ; -1.9793  ; -0.9426   ;  0.5604  ;0
 -205.643105568  ; -2.0058  ; -0.9655   ;  0.5385  ;0
 -205.627804775  ; -2.0259  ; -0.9856   ;  0.5094  ;0
 -205.614129272  ; -2.0397  ; -1.0030   ;  0.4738  ;0
 -205.601975376  ; -2.0476  ; -1.0175   ;  0.4317  ;0
 -205.591221766  ; -2.0495  ; -1.0292   ;  0.3836  ;0
 -205.581742638  ; -2.0460  ; -1.0381   ;  0.3299  ;0
 -205.573414697  ; -2.0382  ; -1.0442   ;  0.2718  ;0
 -205.566120208  ; -2.0277  ; -1.0481   ;  0.2115  ;0
 -205.306913954  ; -1.1052  ; -0.5171   ; -0.0294  ;0
 -205.593907789  ; -1.2099  ; -0.5653   ;  0.0906  ;0
 -205.723727308  ; -1.3159  ; -0.6172   ;  0.1991  ;0
 -205.775371649  ; -1.4206  ; -0.6710   ;  0.2955  ;0
 -205.787528609  ; -1.5201  ; -0.7243   ;  0.3780  ;0
 -205.779970133  ; -1.6110  ; -0.7750   ;  0.4452  ;0
 -205.763000768  ; -1.6913  ; -0.8220   ;  0.4961  ;0
 -205.742073896  ; -1.7605  ; -0.8646   ;  0.5313  ;0
 -205.720102362  ; -1.8192  ; -0.9029   ;  0.5519  ;0
 -205.698611031  ; -1.8683  ; -0.9373   ;  0.5597  ;0
 -205.678354819  ; -1.9089  ; -0.9679   ;  0.5563  ;0
 -205.659672106  ; -1.9419  ; -0.9953   ;  0.5434  ;0
 -205.642681184  ; -1.9681  ; -1.0195   ;  0.5224  ;0
 -205.627382056  ; -1.9880  ; -1.0409   ;  0.4941  ;0
 -205.613708327  ; -2.0017  ; -1.0593   ;  0.4593  ;0
 -205.601556638  ; -2.0095  ; -1.0748   ;  0.4180  ;0
 -205.590805995  ; -2.0115  ; -1.0873   ;  0.3705  ;0
 -205.581330844  ; -2.0081  ; -1.0967   ;  0.3173  ;0
 -205.573008088  ; -2.0005  ; -1.1033   ;  0.2597  ;0
 -205.565719994  ; -1.9901  ; -1.1075   ;  0.1998  ;0
 -205.306529442  ; -1.0817  ; -0.5454   ; -0.0513  ;0
 -205.593474938  ; -1.1847  ; -0.5959   ;  0.0688  ;0
 -205.723274501  ; -1.2887  ; -0.6504   ;  0.1773  ;0
 -205.774911307  ; -1.3915  ; -0.7067   ;  0.2738  ;0
 -205.787066498  ; -1.4892  ; -0.7626   ;  0.3567  ;0
 -205.779509147  ; -1.5784  ; -0.8158   ;  0.4242  ;0
 -205.762542529  ; -1.6571  ; -0.8650   ;  0.4756  ;0
 -205.741619262  ; -1.7250  ; -0.9097   ;  0.5114  ;0
 -205.719651612  ; -1.7826  ; -0.9499   ;  0.5327  ;0
 -205.698164002  ; -1.8308  ; -0.9860   ;  0.5413  ;0
 -205.677911129  ; -1.8708  ; -1.0183   ;  0.5387  ;0
 -205.659231327  ; -1.9033  ; -1.0471   ;  0.5268  ;0
 -205.642243006  ; -1.9291  ; -1.0726   ;  0.5066  ;0
 -205.626946335  ; -1.9487  ; -1.0952   ;  0.4792  ;0
 -205.613275193  ; -1.9623  ; -1.1147   ;  0.4452  ;0
 -205.601126545  ; -1.9701  ; -1.1311   ;  0.4046  ;0
 -205.590379731  ; -1.9721  ; -1.1444   ;  0.3578  ;0
 -205.580909485  ; -1.9689  ; -1.1544   ;  0.3052  ;0
 -205.572592928  ; -1.9613  ; -1.1614   ;  0.2480  ;0
 -205.565312333  ; -1.9511  ; -1.1660   ;  0.1885  ;0
 -205.306139517  ; -1.0574  ; -0.5733   ; -0.0731  ;0
 -205.593029762  ; -1.1585  ; -0.6261   ;  0.0470  ;0
 -205.722806538  ; -1.2606  ; -0.6830   ;  0.1556  ;0
 -205.774434867  ; -1.3614  ; -0.7419   ;  0.2523  ;0
 -205.786588058  ; -1.4572  ; -0.8003   ;  0.3354  ;0
 -205.779031986  ; -1.5446  ; -0.8559   ;  0.4032  ;0
 -205.762068435  ; -1.6218  ; -0.9073   ;  0.4552  ;0
 -205.741149199  ; -1.6883  ; -0.9541   ;  0.4916  ;0
 -205.719185917  ; -1.7447  ; -0.9962   ;  0.5136  ;0
 -205.697702556  ; -1.7920  ; -1.0339   ;  0.5230  ;0
 -205.677453546  ; -1.8312  ; -1.0678   ;  0.5214  ;0
 -205.658777163  ; -1.8631  ; -1.0980   ;  0.5103  ;0
 -205.641791922  ; -1.8885  ; -1.1249   ;  0.4910  ;0
 -205.626498179  ; -1.9078  ; -1.1486   ;  0.4645  ;0
 -205.612830061  ; -1.9213  ; -1.1692   ;  0.4313  ;0
 -205.600684874  ; -1.9290  ; -1.1865   ;  0.3915  ;0
 -205.589942306  ; -1.9311  ; -1.2006   ;  0.3453  ;0
 -205.580477423  ; -1.9279  ; -1.2112   ;  0.2932  ;0
 -205.572167578  ; -1.9204  ; -1.2187   ;  0.2364  ;0
 -205.564895095  ; -1.9104  ; -1.2235   ;  0.1772  ;0
 -205.305734457  ; -1.0321  ; -0.6009   ; -0.0949  ;0
 -205.592569744  ; -1.1314  ; -0.6560   ;  0.0252  ;0
 -205.722323696  ; -1.2315  ; -0.7152   ;  0.1339  ;0
 -205.773943481  ; -1.3302  ; -0.7766   ;  0.2308  ;0
 -205.786094673  ; -1.4240  ; -0.8374   ;  0.3141  ;0
 -205.778539955  ; -1.5096  ; -0.8953   ;  0.3824  ;0
 -205.761579653  ; -1.5852  ; -0.9489   ;  0.4349  ;0
 -205.740664738  ; -1.6503  ; -0.9976   ;  0.4720  ;0
 -205.718706222  ; -1.7055  ; -1.0415   ;  0.4948  ;0
 -205.697227595  ; -1.7518  ; -1.0809   ;  0.5050  ;0
 -205.676982992  ; -1.7902  ; -1.1163   ;  0.5042  ;0
 -205.658310597  ; -1.8216  ; -1.1479   ;  0.4941  ;0
 -205.641329017  ; -1.8466  ; -1.1761   ;  0.4758  ;0
 -205.626038784  ; -1.8656  ; -1.2010   ;  0.4501  ;0
 -205.612374294  ; -1.8789  ; -1.2227   ;  0.4177  ;0
 -205.600233185  ; -1.8865  ; -1.2410   ;  0.3787  ;0
 -205.589495500  ; -1.8886  ; -1.2557   ;  0.3331  ;0
 -205.580036654  ; -1.8854  ; -1.2670   ;  0.2815  ;0
 -205.571734250  ; -1.8781  ; -1.2749   ;  0.2251  ;0
 -205.564470684  ; -1.8682  ; -1.2801   ;  0.1662  ;0
 -205.305328522  ; -1.0060  ; -0.6282   ; -0.1165  ;0
 -205.592100663  ; -1.1033  ; -0.6854   ;  0.0036  ;0
 -205.721828638  ; -1.2013  ; -0.7469   ;  0.1124  ;0
 -205.773438724  ; -1.2980  ; -0.8106   ;  0.2094  ;0
 -205.785587725  ; -1.3898  ; -0.8738   ;  0.2931  ;0
 -205.778034516  ; -1.4735  ; -0.9339   ;  0.3618  ;0
 -205.761077807  ; -1.5474  ; -0.9896   ;  0.4148  ;0
 -205.740167651  ; -1.6110  ; -1.0402   ;  0.4525  ;0
 -205.718214389  ; -1.6651  ; -1.0859   ;  0.4761  ;0
 -205.696740998  ; -1.7104  ; -1.1269   ;  0.4872  ;0
 -205.676501301  ; -1.7480  ; -1.1638   ;  0.4873  ;0
 -205.657833367  ; -1.7787  ; -1.1968   ;  0.4781  ;0
 -205.640855859  ; -1.8032  ; -1.2263   ;  0.4607  ;0
 -205.625569504  ; -1.8219  ; -1.2524   ;  0.4360  ;0
 -205.611908983  ; -1.8350  ; -1.2751   ;  0.4044  ;0
 -205.599772264  ; -1.8425  ; -1.2943   ;  0.3661  ;0
 -205.589039758  ; -1.8445  ; -1.3099   ;  0.3211  ;0
 -205.579587255  ; -1.8414  ; -1.3217   ;  0.2700  ;0
 -205.571292618  ; -1.8342  ; -1.3301   ;  0.2140  ;0
 -205.564038361  ; -1.8243  ; -1.3355   ;  0.1553  ;0
 -205.304904164  ; -0.9790  ; -0.6551   ; -0.1380  ;0
 -205.591617301  ; -1.0743  ; -0.7143   ; -0.0179  ;0
 -205.721320848  ; -1.1702  ; -0.7781   ;  0.0910  ;0
 -205.772921725  ; -1.2648  ; -0.8441   ;  0.1882  ;0
 -205.785068618  ; -1.3545  ; -0.9095   ;  0.2722  ;0
 -205.777516911  ; -1.4363  ; -0.9718   ;  0.3413  ;0
 -205.760563813  ; -1.5084  ; -1.0295   ;  0.3949  ;0
 -205.739658520  ; -1.5706  ; -1.0820   ;  0.4333  ;0
 -205.717710699  ; -1.6234  ; -1.1294   ;  0.4577  ;0
 -205.696242808  ; -1.6676  ; -1.1720   ;  0.4696  ;0
 -205.676008343  ; -1.7044  ; -1.2104   ;  0.4707  ;0
 -205.657345242  ; -1.7345  ; -1.2447   ;  0.4624  ;0
 -205.640372196  ; -1.7585  ; -1.2755   ;  0.4460  ;0
